,CensusTract,State,County,Urban,Pop2010,OHU2010,LA1and10,lapop20share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,LATracts10,Lat,Long
203,1073011207,Alabama,Jefferson County,1,5010,1826,1,0.0,16.0,55101.0,0.4,18.76,1438.0,1,33.6632243,-86.6739866
204,1073011208,Alabama,Jefferson County,1,3975,1425,1,0.0,7.1,78315.0,0.0,5.79,445.0,1,33.6691522,-86.6511913
205,1073011209,Alabama,Jefferson County,1,3221,1251,1,0.0,32.1,42227.0,6.8,30.93,772.0,1,33.6552379,-86.6996956
206,1073011210,Alabama,Jefferson County,1,3820,1477,1,0.0,33.3,39643.0,4.8,37.94,1230.0,1,33.6689296,-86.7041528
207,1073011703,Alabama,Jefferson County,1,9111,3882,1,0.0,8.0,78032.0,4.05,3.0,1360.0,1,33.647863,-86.8373942
208,1073011705,Alabama,Jefferson County,1,7695,2974,1,0.0,15.1,72024.0,2.34,6.12,1091.0,1,33.6758366,-86.7966586
209,1073011802,Alabama,Jefferson County,1,7512,2884,1,0.0,30.6,50027.0,7.17,10.65,738.0,1,33.6423842,-86.6690445
210,1073011803,Alabama,Jefferson County,1,4802,1778,1,0.0,26.9,48619.0,6.52,19.47,245.0,1,33.6290943,-86.6950595
211,1073011804,Alabama,Jefferson County,1,2978,1153,1,0.0,23.3,63750.0,5.74,17.06,437.0,1,33.6453496,-86.6958458
212,1073011904,Alabama,Jefferson County,1,2337,892,1,0.0,15.9,53250.0,5.24,12.31,401.0,1,33.5937939,-86.7430966
213,1073012002,Alabama,Jefferson County,1,6387,2730,1,0.0,10.2,72282.0,1.78,6.89,635.0,1,33.5973121,-86.823849
214,1073012104,Alabama,Jefferson County,1,3024,1203,1,0.0,18.8,52973.0,9.72,11.56,355.0,1,33.6350049,-86.9946308
215,1073012200,Alabama,Jefferson County,0,4160,1065,1,0.0,10.8,64271.0,3.79,8.23,561.0,1,33.5798179,-87.1459195
216,1073012304,Alabama,Jefferson County,1,2611,959,1,0.0,4.8,77946.0,1.75,6.48,464.0,1,33.5046137,-86.9613023
217,1073012305,Alabama,Jefferson County,1,7947,2907,1,0.0,3.8,73403.0,2.55,7.1,605.0,1,33.4820288,-86.9862508
218,1073012401,Alabama,Jefferson County,1,3737,1477,1,0.0,13.1,72583.0,2.35,18.16,454.0,1,33.5645624,-86.8852215
219,1073012402,Alabama,Jefferson County,1,3077,1253,1,0.0,13.8,42264.0,3.12,14.38,182.0,1,33.5607903,-86.9132589
220,1073012500,Alabama,Jefferson County,1,4454,1782,1,0.0,24.9,44883.0,7.85,27.91,974.0,1,33.5365207,-86.9526821
221,1073012602,Alabama,Jefferson County,1,2973,1327,1,0.0,19.9,43357.0,5.63,13.27,463.0,1,33.5657458,-86.6703475
222,1073012701,Alabama,Jefferson County,1,3537,1423,1,0.0,19.8,67586.0,2.3,7.35,686.0,1,33.544347,-86.6457699
223,1073012703,Alabama,Jefferson County,1,5593,2030,1,0.0,4.2,174583.0,0.0,0.76,1598.0,1,33.4675938,-86.6907903
224,1073012906,Alabama,Jefferson County,1,6671,2899,1,0.0,1.2,106813.0,5.73,0.8,316.0,1,33.4205046,-86.7859249
225,1073012907,Alabama,Jefferson County,1,4831,2144,1,0.0,8.8,70208.0,1.09,5.99,843.0,1,33.4019607,-86.769233
226,1073012911,Alabama,Jefferson County,1,5757,2045,1,0.0,6.2,167538.0,2.03,3.43,1214.0,1,33.4357185,-86.7563181
227,1073013002,Alabama,Jefferson County,1,1514,645,1,0.0,33.8,31974.0,16.85,33.38,226.0,1,33.4660419,-86.8567292
228,1073013100,Alabama,Jefferson County,1,4508,1782,1,0.0,30.3,35833.0,12.97,33.83,1154.0,1,33.4480924,-86.8892598
229,1073013300,Alabama,Jefferson County,1,3588,1340,1,0.0,31.9,37799.0,12.64,35.47,790.0,1,33.4367241,-86.9290635
230,1073013601,Alabama,Jefferson County,1,3511,1333,1,0.0,28.3,43750.0,20.51,17.44,325.0,1,33.4412981,-86.9424457
231,1073013901,Alabama,Jefferson County,1,1704,669,1,0.0,15.7,48942.0,5.74,20.46,107.0,1,33.475383,-86.9481356
232,1073014102,Alabama,Jefferson County,0,4918,1866,1,0.0,11.5,66563.0,4.82,4.8,1119.0,1,33.3897822,-87.181015
233,1073014104,Alabama,Jefferson County,1,3317,1259,1,0.0,12.7,60542.0,8.65,8.09,641.0,1,33.3454008,-87.0352813
234,1073014105,Alabama,Jefferson County,1,4186,1630,1,0.0,21.6,56875.0,4.71,8.5,228.0,1,33.3542267,-86.9951158
235,1073014204,Alabama,Jefferson County,1,9787,3468,1,0.0,5.6,110337.0,1.89,5.43,2207.0,1,33.3345947,-86.9133104
236,1073014301,Alabama,Jefferson County,1,2802,1225,1,0.0,24.5,46935.0,8.99,12.84,470.0,1,33.3514719,-86.9603768
237,1073014404,Alabama,Jefferson County,1,5433,2424,1,0.0,9.3,120313.0,1.68,3.36,447.0,1,33.4323008,-86.8214328
238,1073014405,Alabama,Jefferson County,1,3929,1712,1,0.0,18.3,82375.0,2.27,5.74,323.0,1,33.421675,-86.8273795
239,1073014406,Alabama,Jefferson County,1,5759,2162,1,0.0,3.9,119479.0,0.37,1.12,485.0,1,33.4013954,-86.8276034
240,1073014409,Alabama,Jefferson County,1,3309,1423,1,0.0,3.5,88542.0,0.33,1.45,296.0,1,33.3928079,-86.8141097
241,1073014410,Alabama,Jefferson County,1,5180,2022,1,0.0,6.0,122870.0,0.0,2.33,353.0,1,33.349165,-86.8429407
242,1073014412,Alabama,Jefferson County,1,4162,1627,1,0.0,3.8,93583.0,0.82,0.37,477.0,1,33.403278,-86.8502393
243,1073014413,Alabama,Jefferson County,1,8852,3319,1,0.0,2.9,144015.0,0.26,0.63,615.0,1,33.3822004,-86.8552686
244,1077010100,Alabama,Lauderdale County,1,1959,506,1,0.0,39.1,0.0,27.7,20.79,81.0,1,34.7946986,-87.6602905
245,1077010600,Alabama,Lauderdale County,1,2740,1268,1,0.0,35.4,39560.0,10.06,10.52,98.0,1,34.8103953,-87.6709633
246,1077010800,Alabama,Lauderdale County,1,3797,1559,1,0.0,25.3,38000.0,9.39,31.2,343.0,1,34.8101165,-87.6194844
247,1077011101,Alabama,Lauderdale County,1,5919,2380,1,0.0,5.7,72045.0,3.23,5.44,1055.0,1,34.8422452,-87.7079565
248,1077011102,Alabama,Lauderdale County,1,4465,2040,1,0.0,8.4,65050.0,5.56,5.98,356.0,1,34.8553216,-87.6852877
249,1077011300,Alabama,Lauderdale County,0,2353,943,1,0.0,13.9,47500.0,2.77,11.59,520.0,1,34.9389377,-88.0139285
250,1077011501,Alabama,Lauderdale County,1,6260,2706,1,0.0,8.1,74375.0,2.11,6.25,878.0,1,34.8490491,-87.6118126
251,1079979300,Alabama,Lawrence County,0,4615,1824,1,0.0,14.9,61437.0,5.89,14.1,1099.0,1,34.5666247,-87.418451
252,1079979400,Alabama,Lawrence County,1,4514,1873,1,0.0,22.4,48000.0,5.8,14.66,460.0,1,34.4823369,-87.2566042
253,1079979900,Alabama,Lawrence County,0,1942,732,1,0.0,18.5,46071.0,2.96,10.88,489.0,1,34.4039525,-87.4562458
254,1081040200,Alabama,Lee County,1,5133,2598,1,0.0,33.5,74250.0,5.25,2.17,215.0,1,32.6113816,-85.4521355
255,1081040300,Alabama,Lee County,1,2470,1285,1,0.0,29.2,90893.0,8.85,6.38,195.0,1,32.6017271,-85.4670163
256,1081040400,Alabama,Lee County,1,6960,2981,1,0.0,33.7,77529.0,1.32,6.38,637.0,1,32.5859972,-85.4809584
257,1081040500,Alabama,Lee County,1,7652,2723,1,0.0,14.7,102042.0,0.61,4.09,1535.0,1,32.552509,-85.4903253
258,1081040602,Alabama,Lee County,1,4152,1657,1,0.0,24.2,66875.0,8.13,18.25,615.0,1,32.6167652,-85.5198811
259,1081040603,Alabama,Lee County,1,988,492,1,0.0,37.2,36536.0,4.42,12.38,13.0,1,32.5985756,-85.516342
260,1081040604,Alabama,Lee County,1,5146,2653,1,0.0,52.8,44063.0,0.43,2.72,238.0,1,32.5690533,-85.529635
261,1081040902,Alabama,Lee County,1,5201,2471,1,0.0,42.9,59576.0,3.26,6.67,158.0,1,32.6204608,-85.4679519
262,1081041100,Alabama,Lee County,1,9042,3703,1,0.0,26.2,42192.0,6.38,15.67,389.0,1,32.6533966,-85.4273371
263,1081041200,Alabama,Lee County,1,4400,1740,1,0.0,10.1,84701.0,4.09,6.67,582.0,1,32.7027529,-85.3847912
264,1081041600,Alabama,Lee County,1,3226,1364,1,0.0,27.6,44087.0,22.02,28.51,276.0,1,32.6526722,-85.3609761
265,1081041700,Alabama,Lee County,1,8528,3215,1,0.0,9.3,51566.0,0.0,8.68,2158.0,1,32.6314142,-85.3521015
266,1081042002,Alabama,Lee County,1,6621,2518,1,0.0,10.3,69789.0,0.0,7.5,624.0,1,32.5274976,-85.0518981
267,1081042003,Alabama,Lee County,1,3645,1282,1,0.0,18.3,62832.0,0.84,8.9,1026.0,1,32.4847519,-85.1410687
268,1081042004,Alabama,Lee County,1,9990,3707,1,0.0,7.4,66566.0,0.62,11.0,1376.0,1,32.491112,-85.0889951
269,1081042005,Alabama,Lee County,1,5181,1864,1,0.0,7.7,62700.0,0.0,8.5,1459.0,1,32.5103593,-85.118585
270,1081042006,Alabama,Lee County,1,1998,777,1,0.0,13.1,60227.0,1.31,6.28,167.0,1,32.5265374,-85.1024512
271,1081042102,Alabama,Lee County,0,6826,2517,1,0.0,14.2,65263.0,1.72,9.61,1714.0,1,32.5196744,-85.282319
272,1083020500,Alabama,Limestone County,1,2805,1187,1,0.0,13.2,58125.0,14.74,11.33,347.0,1,34.8025463,-86.9899802
273,1083020600,Alabama,Limestone County,1,4140,1649,1,0.0,24.3,42759.0,11.8,30.8,685.0,1,34.8220771,-86.9813141
274,1083020801,Alabama,Limestone County,1,8032,2179,1,0.0,15.5,70729.0,1.58,6.65,1302.0,1,34.8271412,-86.844183
275,1083021000,Alabama,Limestone County,1,2445,1011,1,0.0,8.3,49417.0,3.01,10.63,323.0,1,34.7841015,-86.9809649
276,1085781000,Alabama,Lowndes County,0,2932,1125,1,0.0,25.7,50833.0,12.35,29.14,713.0,1,32.2735003,-86.7188488
277,1085781200,Alabama,Lowndes County,0,2886,1116,1,0.0,31.4,46250.0,11.93,29.95,764.0,1,32.0302505,-86.5991625
278,1087231602,Alabama,Macon County,1,1559,701,1,0.0,39.3,32500.0,28.2,40.85,367.0,1,32.3982065,-85.7347466
279,1087231700,Alabama,Macon County,1,2113,281,1,0.0,35.5,0.0,5.22,27.65,13.0,1,32.4352641,-85.7113167
280,1087231800,Alabama,Macon County,1,1262,531,1,0.0,22.6,47964.0,22.53,28.97,119.0,1,32.4424696,-85.680103
281,1087231900,Alabama,Macon County,1,1940,897,1,0.0,28.5,53654.0,12.9,31.28,379.0,1,32.413323,-85.7092982
282,1087232100,Alabama,Macon County,1,1935,831,1,0.0,19.9,43500.0,6.32,24.23,516.0,1,32.403765,-85.7172586
283,1087232200,Alabama,Macon County,0,2309,880,1,0.0,30.2,48889.0,11.12,21.55,553.0,1,32.3575498,-85.8947986
284,1087232300,Alabama,Macon County,0,1750,718,1,0.0,24.3,42375.0,20.56,25.88,370.0,1,32.3127306,-85.6175595
285,1089000202,Alabama,Madison County,1,4399,973,1,0.0,39.3,36406.0,6.62,21.7,110.0,1,34.7746077,-86.5767221
286,1089000301,Alabama,Madison County,1,3954,1497,1,0.0,33.0,37014.0,4.62,25.03,898.0,1,34.7832877,-86.5893471
287,1089000302,Alabama,Madison County,1,3650,1407,1,0.0,32.0,33389.0,3.89,22.61,369.0,1,34.7823279,-86.607736
288,1089000403,Alabama,Madison County,1,4886,1900,1,0.0,8.4,63026.0,4.06,16.5,1159.0,1,34.8076375,-86.6224547
289,1089000501,Alabama,Madison County,1,1807,687,1,0.0,20.8,45625.0,1.8,20.66,170.0,1,34.775224,-86.6353458
290,1089000502,Alabama,Madison County,1,2333,918,1,0.0,15.8,48188.0,1.92,17.07,229.0,1,34.7679304,-86.6346783
291,1089000901,Alabama,Madison County,1,4193,1988,1,0.0,10.1,64515.0,6.85,5.3,544.0,1,34.7632184,-86.5372368
292,1089000902,Alabama,Madison County,1,2061,1132,1,0.0,11.7,68750.0,5.68,5.43,120.0,1,34.7450025,-86.5537458
293,1089001200,Alabama,Madison County,1,3380,1281,1,0.0,67.0,12330.0,32.41,49.53,269.0,1,34.7333085,-86.6065305
294,1089001302,Alabama,Madison County,1,1844,923,1,0.0,23.3,43107.0,7.23,7.63,109.0,1,34.7413969,-86.619458
295,1089001401,Alabama,Madison County,1,1579,722,1,0.0,10.4,99375.0,0.49,0.0,176.0,1,34.7379086,-86.6974724
296,1089001402,Alabama,Madison County,1,4853,2595,1,0.0,17.0,57587.0,4.24,9.48,459.0,1,34.7227438,-86.6787178
297,1089001500,Alabama,Madison County,1,4946,1769,1,0.0,27.7,42917.0,6.93,10.79,237.0,1,34.7278559,-86.6288587
298,1089001801,Alabama,Madison County,1,3571,1537,1,0.0,1.4,122500.0,1.66,1.12,672.0,1,34.7350742,-86.5437416
299,1089001901,Alabama,Madison County,1,3386,1413,1,0.0,1.8,127400.0,1.45,0.62,569.0,1,34.7096952,-86.5510312
300,1089002400,Alabama,Madison County,1,4744,2061,1,0.0,41.1,24543.0,14.7,35.15,946.0,1,34.6875573,-86.6143807
301,1089002501,Alabama,Madison County,1,3427,1545,1,0.0,46.1,27083.0,11.24,23.78,307.0,1,34.7036068,-86.595654
302,1089002502,Alabama,Madison County,1,3082,1465,1,0.0,31.5,39583.0,6.53,20.75,736.0,1,34.6788151,-86.5924769
303,1089002722,Alabama,Madison County,1,3074,1308,1,0.0,2.5,106391.0,2.93,4.87,247.0,1,34.6536629,-86.5261898
304,1089002801,Alabama,Madison County,1,3894,1971,1,0.0,20.9,75000.0,3.7,10.1,160.0,1,34.6581319,-86.5813848
305,1089002802,Alabama,Madison County,1,5829,2411,1,0.0,7.6,88420.0,2.09,4.89,548.0,1,34.6050882,-86.5713234
306,1089002911,Alabama,Madison County,1,4535,1797,1,0.0,3.2,97891.0,0.99,1.44,277.0,1,34.6365917,-86.5527163
307,1089002921,Alabama,Madison County,1,6224,2739,1,0.0,12.7,74458.0,3.68,5.13,180.0,1,34.6081631,-86.5562996
308,1089002922,Alabama,Madison County,1,4387,1706,1,0.0,1.6,122222.0,1.94,0.4,299.0,1,34.6127548,-86.5329573
309,1089010301,Alabama,Madison County,1,8125,2980,1,0.0,11.2,54274.0,2.64,9.62,1774.0,1,34.9448575,-86.5812449
310,1089010501,Alabama,Madison County,1,11342,4042,1,0.0,5.7,101340.0,2.85,14.58,2683.0,1,34.8413026,-86.7419235
311,1089010612,Alabama,Madison County,1,4288,1844,1,0.0,2.2,88241.0,1.86,5.58,356.0,1,34.7627473,-86.7551189
312,1089010621,Alabama,Madison County,1,6759,2431,1,0.0,3.0,136181.0,0.9,1.04,1620.0,1,34.7950742,-86.6903437
313,1089010622,Alabama,Madison County,1,9764,4514,1,0.0,27.5,45824.0,4.16,8.72,175.0,1,34.7606362,-86.6756238
314,1089010623,Alabama,Madison County,1,5845,2039,1,0.0,6.9,116475.0,0.83,2.74,1149.0,1,34.7904186,-86.7266458
315,1089010624,Alabama,Madison County,1,8187,2920,1,0.0,3.4,96786.0,0.5,3.24,1027.0,1,34.7915237,-86.7657882
316,1089010701,Alabama,Madison County,1,7848,2910,1,0.0,5.5,90895.0,3.44,4.63,973.0,1,34.8667659,-86.5784822
317,1089010702,Alabama,Madison County,1,7199,2796,1,0.0,13.5,73621.0,5.17,13.41,1329.0,1,34.8222372,-86.537623
318,1089010800,Alabama,Madison County,1,9826,3674,1,0.0,5.2,96483.0,1.86,4.4,2047.0,1,34.7624057,-86.4951187
319,1089010901,Alabama,Madison County,1,12621,4557,1,0.0,2.2,137391.0,0.38,0.35,2854.0,1,34.6898794,-86.4683887
320,1089011012,Alabama,Madison County,1,5976,2103,1,0.0,6.7,161888.0,1.39,3.28,830.0,1,34.7344589,-86.7326645
321,1089011014,Alabama,Madison County,1,8722,3110,1,0.0,5.9,126061.0,0.97,1.47,612.0,1,34.7153423,-86.7638635
322,1089011021,Alabama,Madison County,1,3912,1959,1,0.0,7.8,63665.0,5.66,11.43,559.0,1,34.685528,-86.7643581
323,1089011100,Alabama,Madison County,1,1955,348,1,0.0,5.5,80125.0,0.0,2.12,326.0,1,34.6329287,-86.6558424
324,1091972900,Alabama,Marengo County,1,5235,2153,1,0.0,24.1,45993.0,10.32,22.87,452.0,1,32.4867532,-87.7839225
325,1091973100,Alabama,Marengo County,0,2150,866,1,0.0,32.2,32833.0,8.96,22.59,418.0,1,32.3221147,-87.5970847
326,1091973200,Alabama,Marengo County,0,2473,938,1,0.0,32.1,46500.0,9.3,25.15,690.0,1,32.0620795,-87.7277351
327,1091973300,Alabama,Marengo County,0,2088,841,1,0.0,21.2,43698.0,4.4,12.64,485.0,1,32.0848433,-87.9458734
328,1095030401,Alabama,Marshall County,1,4583,1926,1,0.0,20.0,63472.0,2.99,11.87,446.0,1,34.3209309,-86.538801
329,1095030402,Alabama,Marshall County,1,3453,1364,1,0.0,9.4,64730.0,2.44,8.12,450.0,1,34.3681883,-86.5296476
330,1095030801,Alabama,Marshall County,1,5014,1765,1,0.0,29.9,45179.0,1.51,9.43,399.0,1,34.2969261,-86.172223
331,1095030802,Alabama,Marshall County,1,7726,2561,1,0.0,39.2,37367.0,3.15,24.66,1250.0,1,34.2684564,-86.1499051
332,1095030902,Alabama,Marshall County,1,4267,1673,1,0.0,13.7,67118.0,1.66,8.57,509.0,1,34.2335015,-86.2206978
333,1095030903,Alabama,Marshall County,1,5492,1994,1,0.0,24.1,38688.0,6.48,16.22,605.0,1,34.2805685,-86.2250605
334,1095030904,Alabama,Marshall County,1,5409,1957,1,0.0,20.4,47384.0,4.86,10.91,1361.0,1,34.2558623,-86.2776417
335,1095031200,Alabama,Marshall County,1,5354,2000,1,0.0,22.0,61607.0,1.55,6.74,490.0,1,34.211084,-86.1353109
336,1097000401,Alabama,Mobile County,1,1233,506,1,0.0,40.4,22788.0,23.2,32.37,93.0,1,30.6993359,-88.0591706
337,1097000500,Alabama,Mobile County,1,1815,751,1,0.0,42.9,23596.0,14.24,31.4,390.0,1,30.7051703,-88.0666709
338,1097000702,Alabama,Mobile County,1,2451,974,1,0.0,34.2,43125.0,6.6,24.29,117.0,1,30.7212474,-88.0937647
339,1097001200,Alabama,Mobile County,1,3484,760,1,0.0,30.2,28580.0,8.1,25.82,453.0,1,30.6913312,-88.0269398
340,1097001501,Alabama,Mobile County,1,2164,847,1,0.0,40.0,19732.0,42.99,50.65,615.0,1,30.6551299,-88.0777451
341,1097001502,Alabama,Mobile County,1,1608,535,1,0.0,69.2,12344.0,24.86,72.32,702.0,1,30.6568785,-88.0688375
342,1097001800,Alabama,Mobile County,1,2634,1004,1,0.0,42.4,28796.0,9.49,37.19,405.0,1,30.5877484,-88.0714489
343,1097001901,Alabama,Mobile County,1,2254,835,1,0.0,30.6,47102.0,4.44,19.55,485.0,1,30.5873231,-88.0926583
344,1097001902,Alabama,Mobile County,1,3418,1311,1,0.0,24.0,45469.0,5.13,14.36,461.0,1,30.6020753,-88.0987938
345,1097002000,Alabama,Mobile County,1,1819,668,1,0.0,7.0,99000.0,5.94,11.28,308.0,1,30.6163705,-88.109112
346,1097002302,Alabama,Mobile County,1,2007,739,1,0.0,43.0,33292.0,9.84,34.2,188.0,1,30.6524897,-88.0850029
347,1097003000,Alabama,Mobile County,1,3144,1285,1,0.0,8.2,77400.0,4.06,10.95,690.0,1,30.6270043,-88.1381664
348,1097003100,Alabama,Mobile County,1,4370,1784,1,0.0,5.9,76250.0,1.04,5.44,161.0,1,30.6453523,-88.1427778
349,1097003402,Alabama,Mobile County,1,3693,1306,1,0.0,31.0,47647.0,5.11,28.67,440.0,1,30.7332348,-88.1390472
350,1097003404,Alabama,Mobile County,1,2540,843,1,0.0,33.0,32727.0,7.86,32.55,844.0,1,30.715664,-88.1988147
351,1097003405,Alabama,Mobile County,1,1899,709,1,0.0,11.9,52770.0,1.64,5.19,237.0,1,30.714254,-88.1825248
352,1097003407,Alabama,Mobile County,1,7135,2608,1,0.0,9.9,64324.0,4.2,12.61,1468.0,1,30.7447351,-88.20125
353,1097003408,Alabama,Mobile County,1,3994,1497,1,0.0,17.2,55871.0,3.0,13.98,558.0,1,30.7323331,-88.1733794
354,1097003501,Alabama,Mobile County,1,3664,1525,1,0.0,16.3,98445.0,0.72,2.73,178.0,1,30.6979635,-88.162262
355,1097003602,Alabama,Mobile County,1,1532,641,1,0.0,35.5,39444.0,13.35,25.54,244.0,1,30.6990894,-88.1996635
356,1097003605,Alabama,Mobile County,1,791,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,30.6951628,-88.1823468
357,1097003608,Alabama,Mobile County,1,1300,525,1,0.0,15.9,51771.0,2.55,10.94,222.0,1,30.7052499,-88.1835856
358,1097003708,Alabama,Mobile County,1,3833,1495,1,0.0,2.9,70595.0,4.58,6.94,512.0,1,30.6267741,-88.1989549
359,1097003709,Alabama,Mobile County,1,5762,2337,1,0.0,10.2,82378.0,1.25,8.37,672.0,1,30.6211658,-88.1757907
360,1097003710,Alabama,Mobile County,1,4402,1890,1,0.0,13.7,53016.0,6.63,9.79,575.0,1,30.632606,-88.1648251
361,1097003901,Alabama,Mobile County,1,2076,815,1,0.0,31.4,30750.0,7.24,28.24,471.0,1,30.7288833,-88.1118255
362,1097003902,Alabama,Mobile County,1,969,360,1,0.0,57.5,22460.0,17.93,33.43,227.0,1,30.7215116,-88.1042481
363,1097004000,Alabama,Mobile County,1,2538,987,1,0.0,20.3,36800.0,24.59,44.6,464.0,1,30.7402724,-88.0984718
364,1097004100,Alabama,Mobile County,1,910,362,1,0.0,44.5,22396.0,20.4,36.54,181.0,1,30.7315821,-88.0933462
365,1097005000,Alabama,Mobile County,1,1872,658,1,0.0,51.7,21087.0,10.01,30.7,165.0,1,30.7601208,-88.1004462
366,1097005300,Alabama,Mobile County,1,1990,875,1,0.0,27.5,37292.0,13.44,22.79,234.0,1,30.7803448,-88.0864005
367,1097005600,Alabama,Mobile County,1,7164,2689,1,0.0,18.2,71918.0,1.96,8.02,1444.0,1,30.8480849,-88.0530511
368,1097006301,Alabama,Mobile County,1,10520,3638,1,0.0,15.2,58693.0,2.77,10.71,2523.0,1,30.7840591,-88.2977247
369,1097006302,Alabama,Mobile County,1,6313,2287,1,0.0,8.8,73280.0,1.26,5.64,1077.0,1,30.7536706,-88.2468888
370,1097006404,Alabama,Mobile County,1,10046,3720,1,0.0,15.0,68339.0,1.66,9.78,730.0,1,30.6579682,-88.2495956
371,1097006406,Alabama,Mobile County,1,7548,2520,1,0.0,7.4,105702.0,0.55,2.99,1433.0,1,30.654839,-88.2733209
372,1097006801,Alabama,Mobile County,1,7958,2826,1,0.0,6.8,90450.0,1.56,3.17,1529.0,1,30.6179165,-88.2300534
373,1097006802,Alabama,Mobile County,1,3280,1255,1,0.0,15.2,60313.0,1.46,12.4,398.0,1,30.5927295,-88.1828755
374,1097006901,Alabama,Mobile County,1,7604,2905,1,0.0,18.4,53244.0,4.74,12.79,825.0,1,30.5704149,-88.2180048
375,1097006902,Alabama,Mobile County,1,3973,1538,1,0.0,13.1,57829.0,6.15,16.51,618.0,1,30.5839887,-88.1877044
376,1097007000,Alabama,Mobile County,1,4559,1855,1,0.0,5.8,80900.0,3.07,9.09,891.0,1,30.5734409,-88.125607
377,1097007101,Alabama,Mobile County,1,4717,1784,1,0.0,10.8,58938.0,0.46,15.82,755.0,1,30.5443508,-88.2063362
378,1097007102,Alabama,Mobile County,1,3110,1110,1,0.0,19.4,34421.0,6.46,33.16,647.0,1,30.5239101,-88.1558898
379,1097007202,Alabama,Mobile County,0,2771,1207,1,0.0,10.9,67750.0,0.76,4.64,469.0,1,30.3307418,-88.2017776
380,1097007400,Alabama,Mobile County,1,3647,1435,1,0.0,15.3,45458.0,4.55,15.79,253.0,1,30.6301772,-88.0698426
381,1099075600,Alabama,Monroe County,0,1341,572,1,0.2,46.5,31875.0,17.37,9.18,312.0,1,31.7554501,-87.1028419
382,1099075700,Alabama,Monroe County,0,1867,777,1,0.0,44.3,35481.0,11.59,17.89,451.0,1,31.7037951,-87.4301848
383,1099076200,Alabama,Monroe County,0,1814,722,1,0.0,30.9,45476.0,12.99,8.39,424.0,1,31.3250054,-87.5991274
384,1101000200,Alabama,Montgomery County,1,1605,417,1,0.0,23.7,53864.0,23.58,15.69,108.0,1,32.3720177,-86.308797
385,1101000300,Alabama,Montgomery County,1,1666,628,1,0.0,40.6,20278.0,16.01,38.79,196.0,1,32.4035237,-86.3281759
386,1101000900,Alabama,Montgomery County,1,2515,266,1,0.0,2.0,102083.0,2.04,5.65,374.0,1,32.3824395,-86.3633891
387,1101001000,Alabama,Montgomery County,1,1369,479,1,0.0,59.4,17953.0,34.7,58.41,395.0,1,32.3685556,-86.3398046
388,1101001100,Alabama,Montgomery County,1,3569,1512,1,0.0,56.6,25089.0,34.29,46.66,818.0,1,32.3613688,-86.3289447
389,1101002400,Alabama,Montgomery County,1,2008,830,1,0.0,22.8,50765.0,20.32,32.87,458.0,1,32.341301,-86.3351156
390,1101002900,Alabama,Montgomery County,1,8217,3156,1,0.0,32.7,37045.0,8.9,33.96,1036.0,1,32.3157991,-86.2488363
391,1101003000,Alabama,Montgomery County,1,3344,1164,1,0.0,39.3,22969.0,33.67,40.78,1160.0,1,32.3515219,-86.360195
392,1101003100,Alabama,Montgomery County,1,3774,1336,1,0.0,25.0,41276.0,7.65,32.1,371.0,1,32.318844,-86.2886318
393,1101003200,Alabama,Montgomery County,1,5724,2142,1,0.0,28.2,43232.0,13.79,14.89,1059.0,1,32.3060857,-86.2682434
394,1101005301,Alabama,Montgomery County,1,623,197,1,0.0,1.6,60962.0,1.49,2.97,177.0,1,32.4067693,-86.2467021
395,1101005302,Alabama,Montgomery County,1,2104,800,1,0.0,16.4,43750.0,4.73,11.51,226.0,1,32.40964,-86.2259782
396,1101005402,Alabama,Montgomery County,1,5656,2363,1,0.0,20.0,47410.0,8.93,23.46,791.0,1,32.3933431,-86.1995768
397,1101005403,Alabama,Montgomery County,1,3614,1788,1,0.0,24.6,40625.0,1.86,25.49,150.0,1,32.3716245,-86.2001367
398,1101005406,Alabama,Montgomery County,1,8896,3788,1,0.0,7.2,126105.0,2.89,1.48,258.0,1,32.3557959,-86.1594484
399,1101005408,Alabama,Montgomery County,1,7637,3209,1,0.0,2.9,82857.0,0.65,3.28,1020.0,1,32.4017106,-86.1546548
400,1101005409,Alabama,Montgomery County,1,2495,1163,1,0.0,14.2,64000.0,5.99,13.0,454.0,1,32.3578286,-86.2043556
401,1101005410,Alabama,Montgomery County,1,4933,2544,1,0.0,38.0,53500.0,0.29,9.4,249.0,1,32.3476937,-86.2081192
402,1101005501,Alabama,Montgomery County,1,3246,529,1,0.0,18.2,77813.0,7.86,13.93,504.0,1,32.3813376,-86.0714244
403,1101005503,Alabama,Montgomery County,1,3722,1388,1,0.0,2.9,105028.0,1.71,4.91,918.0,1,32.3507397,-86.0979546
404,1101005603,Alabama,Montgomery County,1,7828,2550,1,0.0,37.7,32714.0,7.59,26.58,404.0,1,32.3037891,-86.223732
405,1101005604,Alabama,Montgomery County,0,3533,1286,1,0.0,2.9,99088.0,1.27,6.17,850.0,1,32.2324153,-86.1000649
406,1101005605,Alabama,Montgomery County,1,3473,1425,1,0.0,3.2,89527.0,4.68,7.21,538.0,1,32.3287301,-86.2081954
407,1101005607,Alabama,Montgomery County,1,4531,1573,1,0.0,2.9,107712.0,0.59,1.6,1514.0,1,32.3282062,-86.138953
