,CensusTract,State,County,Urban,Pop2010,OHU2010,LATracts10,lapop10share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,Lat,Long
206,4023966000,Arizona,Santa Cruz County,0,3213,1482,1,99.99,12.5,60000.0,1.65,7.95,528.0,31.5664619,-110.6410279
207,4025000204,Arizona,Yavapai County,0,7277,2761,1,37.16,15.4,60250.0,4.55,7.03,1624.0,34.9421687,-112.6127303
208,4025001200,Arizona,Yavapai County,0,6623,2809,1,14.59,6.8,73729.0,0.66,2.07,1047.0,34.7565313,-112.8333853
209,4025001401,Arizona,Yavapai County,0,2500,1134,1,49.36,25.8,50648.0,1.53,11.61,256.0,34.2362206,-112.1420778
210,4025001402,Arizona,Yavapai County,0,3496,1727,1,43.34,23.6,46470.0,1.53,21.45,359.0,34.1668741,-112.4686757
211,4025001403,Arizona,Yavapai County,0,3630,1729,1,78.49,18.8,54091.0,2.09,10.43,472.0,34.2058928,-112.9950334
212,4025001500,Arizona,Yavapai County,0,6550,2758,1,69.67,14.1,53571.0,4.04,11.06,1194.0,34.2711211,-111.8520283
213,4025002100,Arizona,Yavapai County,0,2349,1104,1,99.29,34.6,39286.0,0.0,19.06,398.0,35.14756,-112.9773018
214,4027010914,Arizona,Yuma County,0,1426,567,1,56.95,30.5,45625.0,5.4,27.41,400.0,32.7805836,-114.4660121
215,4027011202,Arizona,Yuma County,0,1646,623,1,46.85,17.5,45592.0,4.8,9.6,406.0,32.7402446,-113.9309427
216,4027012100,Arizona,Yuma County,0,1467,486,1,100.0,12.0,63281.0,3.28,8.37,450.0,33.1077362,-113.8376677
217,5001480800,Arkansas,Arkansas County,0,1424,625,1,84.19,12.9,54712.0,1.82,14.88,296.0,34.1186356,-91.330666
218,5003960100,Arkansas,Ashley County,0,1928,775,1,52.67,25.5,44286.0,6.35,17.2,468.0,33.2657179,-91.6105922
219,5003960400,Arkansas,Ashley County,0,1801,751,1,50.56,14.9,51458.0,14.44,12.14,396.0,33.0714743,-91.7567248
220,5007021409,Arkansas,Benton County,0,2468,1067,1,27.15,9.9,82805.0,1.26,7.86,408.0,36.2965734,-93.9364648
221,5009790100,Arkansas,Boone County,0,6897,2676,1,28.25,9.6,61902.0,1.54,8.9,1542.0,36.3905808,-93.178672
222,5009790200,Arkansas,Boone County,0,5949,2399,1,45.03,12.4,53765.0,1.75,11.22,1348.0,36.3641813,-92.9763092
223,5011950500,Arkansas,Bradley County,0,2964,1169,1,91.37,21.5,65000.0,7.55,18.25,746.0,33.4161889,-92.1907644
224,5013480100,Arkansas,Calhoun County,0,2569,1095,1,76.83,11.4,54712.0,6.88,9.45,550.0,33.5429146,-92.4057198
225,5013480200,Arkansas,Calhoun County,0,2799,1167,1,55.09,19.1,60982.0,4.24,12.22,552.0,33.5709057,-92.582621
226,5015950500,Arkansas,Carroll County,0,7470,2811,1,14.75,15.2,52331.0,5.14,11.57,1349.0,36.2401093,-93.46937
227,5017080100,Arkansas,Chicot County,0,3595,1250,1,16.63,21.2,53984.0,8.74,3.04,641.0,33.14334,-91.3577924
228,5019953700,Arkansas,Clark County,0,4422,1816,1,33.41,12.2,58449.0,4.82,7.99,964.0,34.1310678,-93.3070112
229,5019953900,Arkansas,Clark County,0,5472,2256,1,68.39,17.4,68804.0,4.75,15.26,1311.0,33.9498643,-93.0570354
230,5023480100,Arkansas,Cleburne County,0,4298,1785,1,36.66,15.3,51190.0,3.23,1.7,935.0,35.5815703,-91.8684332
231,5023480502,Arkansas,Cleburne County,0,3630,1593,1,36.66,9.4,67174.0,2.49,6.42,694.0,35.4563187,-92.1813642
232,5025970200,Arkansas,Cleveland County,0,3794,1558,1,44.32,20.0,53359.0,3.07,11.39,895.0,33.814492,-92.1476206
233,5027950100,Arkansas,Columbia County,0,4259,1669,1,18.29,18.4,56224.0,0.35,10.84,918.0,33.1763352,-93.0937911
234,5027950300,Arkansas,Columbia County,0,5088,2038,1,12.9,20.2,63932.0,0.54,11.85,1204.0,33.1608731,-93.3477552
235,5029950100,Arkansas,Conway County,0,5341,2058,1,24.8,16.7,56835.0,7.78,6.04,1334.0,35.3286039,-92.5939435
236,5029950200,Arkansas,Conway County,0,3431,1377,1,38.95,23.4,52981.0,6.9,14.26,761.0,35.3370265,-92.7584475
237,5031001200,Arkansas,Craighead County,0,4835,1852,1,15.35,18.3,47583.0,3.48,17.56,1340.0,35.8154243,-90.8969649
238,5033020100,Arkansas,Crawford County,0,5956,2364,1,43.88,10.7,52553.0,1.46,10.0,1430.0,35.6817596,-94.1124802
239,5033020402,Arkansas,Crawford County,0,4776,1861,1,13.85,15.6,55327.0,2.24,9.97,1188.0,35.5009861,-94.1026261
240,5035030701,Arkansas,Crittenden County,0,1190,448,1,52.85,22.2,58882.0,9.26,11.65,279.0,35.3573701,-90.363524
241,5035030807,Arkansas,Crittenden County,0,1714,622,1,36.92,19.2,57981.0,14.47,11.45,468.0,35.348378,-90.185797
242,5035031100,Arkansas,Crittenden County,0,2798,1000,1,100.0,27.2,42400.0,19.18,23.03,899.0,35.2926634,-90.4503769
243,5037950100,Arkansas,Cross County,0,1454,604,1,94.4,27.4,30455.0,22.88,13.61,334.0,35.2863059,-90.5847536
244,5037950200,Arkansas,Cross County,0,3300,1282,1,29.77,15.0,51875.0,4.78,10.57,772.0,35.3431435,-90.7553685
245,5037950300,Arkansas,Cross County,0,1544,639,1,65.74,13.4,47500.0,4.84,9.22,354.0,35.3048418,-90.9577201
246,5039970100,Arkansas,Dallas County,0,1564,671,1,60.52,11.5,52813.0,13.39,11.84,326.0,34.038903,-92.6142216
247,5039970200,Arkansas,Dallas County,0,1887,825,1,87.87,16.3,49732.0,8.81,14.08,385.0,33.9001423,-92.7312422
248,5041950100,Arkansas,Desha County,0,1528,654,1,76.98,31.1,42083.0,6.77,24.48,328.0,33.8739042,-91.1495361
249,5043490100,Arkansas,Drew County,0,2380,972,1,29.81,14.1,68594.0,2.59,7.77,539.0,33.5899,-91.589119
250,5043490500,Arkansas,Drew County,0,4082,1645,1,24.15,16.2,63229.0,6.95,10.08,972.0,33.5831142,-91.879726
251,5045030200,Arkansas,Faulkner County,0,6052,2255,1,24.45,23.3,60133.0,3.11,13.15,1595.0,35.239747,-92.2137274
252,5047950100,Arkansas,Franklin County,0,3832,1418,1,21.67,20.7,51250.0,1.71,9.2,853.0,35.6247152,-93.8744362
253,5049550200,Arkansas,Fulton County,0,6287,2613,1,26.92,23.6,42027.0,5.74,16.88,1133.0,36.3765117,-91.9627259
254,5051011100,Arkansas,Garland County,0,8799,3371,1,13.08,7.8,69266.0,3.02,5.41,2166.0,34.4468205,-93.274899
255,5051012001,Arkansas,Garland County,0,4792,2213,1,14.13,17.3,49956.0,2.15,9.64,756.0,34.6949333,-93.2044292
256,5053470100,Arkansas,Grant County,0,5008,1907,1,12.66,11.4,58661.0,0.34,11.47,1190.0,34.2849756,-92.2921588
257,5053470300,Arkansas,Grant County,0,3994,1549,1,33.02,18.2,56250.0,3.4,14.44,1003.0,34.2981817,-92.573293
258,5055480200,Arkansas,Greene County,0,4379,1659,1,19.06,10.4,55450.0,2.12,9.39,1069.0,36.1789681,-90.492456
259,5055480300,Arkansas,Greene County,0,3208,1252,1,19.14,10.9,60952.0,0.95,8.09,756.0,36.172428,-90.6704721
260,5057480100,Arkansas,Hempstead County,0,5344,2178,1,22.66,19.9,60165.0,3.38,7.84,1232.0,33.8491046,-93.6238808
261,5057480200,Arkansas,Hempstead County,0,2771,1197,1,43.3,16.0,53269.0,4.5,8.0,562.0,33.7200824,-93.7919369
262,5057480400,Arkansas,Hempstead County,0,3972,1540,1,17.38,15.6,61198.0,3.3,13.02,960.0,33.5614734,-93.624556
263,5059020500,Arkansas,Hot Spring County,0,5047,1480,1,21.62,18.1,53051.0,2.24,15.34,1058.0,34.2388287,-92.8206989
264,5059020700,Arkansas,Hot Spring County,0,5853,2368,1,49.04,10.2,51534.0,6.02,7.24,1363.0,34.3340355,-93.2069461
265,5061950100,Arkansas,Howard County,0,4108,1613,1,75.92,14.3,51728.0,3.77,11.57,1002.0,34.1777965,-94.0248332
266,5063490100,Arkansas,Independence County,0,6263,2488,1,9.28,15.5,52738.0,2.04,13.01,1404.0,35.8493081,-91.6432701
267,5063490800,Arkansas,Independence County,0,5124,1998,1,34.0,16.7,44561.0,1.14,9.98,1239.0,35.6009978,-91.583815
268,5067480400,Arkansas,Jackson County,0,4669,1189,1,15.41,31.3,29911.0,4.19,21.35,622.0,35.5208375,-91.1558779
269,5069002300,Arkansas,Jefferson County,0,3259,1334,1,54.55,29.1,33125.0,13.89,26.63,639.0,34.3188994,-91.8080983
270,5071951700,Arkansas,Johnson County,0,4452,1762,1,27.85,23.5,44602.0,1.86,9.94,1061.0,35.6361307,-93.436833
271,5071951800,Arkansas,Johnson County,0,4669,1783,1,11.31,17.0,45859.0,6.17,11.51,1211.0,35.4858266,-93.626746
272,5073470200,Arkansas,Lafayette County,0,2917,1236,1,54.94,23.8,50855.0,9.18,18.39,623.0,33.1696749,-93.6245804
273,5075470200,Arkansas,Lawrence County,0,4589,1853,1,43.96,13.6,51141.0,3.08,11.16,1075.0,36.1322713,-91.2226682
274,5075470300,Arkansas,Lawrence County,0,1990,798,1,88.04,20.3,48750.0,2.53,12.72,480.0,35.9680561,-91.2689737
275,5077470100,Arkansas,Lee County,0,2845,477,1,66.98,23.6,46346.0,4.74,17.84,249.0,34.7972985,-90.6647384
276,5077470200,Arkansas,Lee County,0,1713,719,1,52.85,15.7,56136.0,2.54,18.32,382.0,34.834235,-90.9523364
277,5079960600,Arkansas,Lincoln County,0,5151,788,1,82.06,23.3,47470.0,15.15,23.82,459.0,34.0516781,-91.6007536
278,5083950100,Arkansas,Logan County,0,4084,1636,1,31.19,12.0,46638.0,2.04,13.68,981.0,35.2862048,-93.4764464
279,5085020800,Arkansas,Lonoke County,0,1318,518,1,43.56,11.0,56875.0,3.67,13.39,338.0,34.54965,-91.802558
280,5087960100,Arkansas,Madison County,0,3878,1499,1,17.65,17.6,60707.0,2.04,6.77,934.0,36.2088777,-93.7641444
281,5087960300,Arkansas,Madison County,0,4895,1908,1,31.87,12.3,46360.0,3.78,9.78,1138.0,35.9438358,-93.8425975
282,5087960400,Arkansas,Madison County,0,3295,1368,1,56.6,17.3,53188.0,6.2,5.37,731.0,35.9599306,-93.6243512
283,5089960100,Arkansas,Marion County,0,4309,1872,1,12.62,15.9,50357.0,6.06,10.67,771.0,36.1466345,-92.6455106
284,5089960300,Arkansas,Marion County,0,5178,2546,1,14.55,15.1,45234.0,3.73,7.0,498.0,36.4088864,-92.7019459
285,5091021000,Arkansas,Miller County,0,8063,3086,1,8.37,12.3,53229.0,1.91,7.53,1729.0,33.1970421,-93.9044998
286,5095950300,Arkansas,Monroe County,0,2222,955,1,31.03,15.5,58913.0,5.32,15.17,482.0,34.5964844,-91.1512537
287,5097953000,Arkansas,Montgomery County,0,3299,1500,1,18.17,12.7,53576.0,5.15,7.4,356.0,34.5891239,-93.5065303
288,5097953100,Arkansas,Montgomery County,0,2242,950,1,47.38,20.0,42120.0,9.43,19.24,489.0,34.6454024,-93.7282713
289,5097953200,Arkansas,Montgomery County,0,3946,1550,1,13.32,23.7,41607.0,3.0,19.63,944.0,34.4311919,-93.6622815
290,5099090100,Arkansas,Nevada County,0,2490,1048,1,51.52,22.8,37969.0,4.7,13.09,574.0,33.6858161,-93.2671814
291,5099090300,Arkansas,Nevada County,0,1544,667,1,68.83,20.0,43000.0,1.85,23.44,324.0,33.5138371,-93.3200863
292,5101180100,Arkansas,Newton County,0,4077,1707,1,15.12,10.5,57759.0,3.46,11.44,805.0,36.0612239,-93.1982011
293,5101180200,Arkansas,Newton County,0,4253,1864,1,42.07,18.0,47909.0,3.87,11.95,864.0,35.8587401,-93.2121243
294,5103950100,Arkansas,Ouachita County,0,5686,2276,1,40.26,21.3,57660.0,6.43,13.44,1450.0,33.7118788,-92.7498688
295,5103950200,Arkansas,Ouachita County,0,2787,1225,1,31.07,12.2,55484.0,8.76,11.64,482.0,33.6718348,-92.9913213
296,5103950300,Arkansas,Ouachita County,0,5522,2347,1,31.66,15.7,58355.0,4.72,14.52,1114.0,33.4555448,-92.8986311
297,5105952900,Arkansas,Perry County,0,1810,738,1,67.64,13.3,61058.0,6.65,11.97,426.0,34.92573,-93.1051229
298,5107480200,Arkansas,Phillips County,0,5903,2368,1,52.99,19.0,57907.0,8.25,21.16,1477.0,34.5444409,-90.8739823
299,5107480600,Arkansas,Phillips County,0,1837,725,1,95.21,26.9,35917.0,23.21,32.71,491.0,34.3183994,-90.8633879
300,5109953400,Arkansas,Pike County,0,2500,1018,1,53.43,9.9,57188.0,2.25,6.09,549.0,34.2414241,-93.7660772
301,5109953500,Arkansas,Pike County,0,4554,1867,1,27.84,15.2,43794.0,5.72,12.28,727.0,34.0392117,-93.607774
302,5111490600,Arkansas,Poinsett County,0,1698,711,1,92.48,9.7,49403.0,3.75,12.82,362.0,35.5721672,-90.9142081
303,5113950100,Arkansas,Polk County,0,4336,1786,1,26.48,16.6,50347.0,7.17,15.91,944.0,34.5699565,-94.0725885
304,5113950300,Arkansas,Polk County,0,2721,1087,1,34.63,20.0,43095.0,3.41,10.48,652.0,34.5151447,-94.3664549
305,5113950500,Arkansas,Polk County,0,2078,835,1,99.67,29.5,46979.0,3.57,19.21,519.0,34.4017047,-94.1998773
306,5113950600,Arkansas,Polk County,0,2432,859,1,99.97,28.2,39375.0,6.72,16.65,733.0,34.2672101,-94.3607334
307,5115950700,Arkansas,Pope County,0,3871,1514,1,25.29,13.4,46250.0,4.54,11.21,945.0,35.5807244,-93.0163604
308,5115951000,Arkansas,Pope County,0,4359,1695,1,12.81,21.6,48750.0,4.9,14.28,1023.0,35.3677937,-92.9461794
309,5121960200,Arkansas,Randolph County,0,6230,2458,1,32.7,14.3,44022.0,2.92,10.2,1431.0,36.3578655,-91.132547
310,5123960100,Arkansas,St. Francis County,0,3136,1271,1,84.73,33.8,38125.0,19.66,28.1,786.0,35.0326942,-90.5319951
311,5123960300,Arkansas,St. Francis County,0,2700,1120,1,19.92,17.1,52548.0,8.45,17.11,628.0,34.9955291,-90.9710174
312,5125010506,Arkansas,Saline County,0,6659,3370,1,28.31,4.7,71696.0,1.42,0.36,332.0,34.7595537,-92.8994126
313,5125010507,Arkansas,Saline County,0,2951,1135,1,17.11,13.0,70682.0,1.39,4.45,705.0,34.7184086,-92.6751569
314,5127950100,Arkansas,Scott County,0,4943,1891,1,15.36,11.0,50509.0,4.84,13.06,1129.0,34.9274818,-94.1351433
315,5127950300,Arkansas,Scott County,0,2019,822,1,52.74,29.9,37143.0,4.54,15.83,433.0,34.7956298,-93.9840802
316,5129970100,Arkansas,Searcy County,0,2329,1002,1,67.35,13.8,50108.0,4.57,11.48,493.0,35.932019,-92.8287086
317,5129970300,Arkansas,Searcy County,0,2225,1002,1,31.42,26.7,41745.0,11.78,10.14,439.0,35.8329814,-92.5880125
318,5133080400,Arkansas,Sevier County,0,2555,1045,1,81.16,19.6,57764.0,3.17,17.77,595.0,33.8834022,-94.1290798
319,5135470400,Arkansas,Sharp County,0,5999,2375,1,13.81,26.3,41088.0,3.02,18.02,1133.0,36.0099433,-91.5157647
320,5137950100,Arkansas,Stone County,0,4003,1648,1,45.9,12.9,48594.0,6.94,15.45,890.0,35.8835704,-92.2505806
321,5137950201,Arkansas,Stone County,0,1657,710,1,54.4,20.4,44688.0,4.31,13.76,347.0,35.8279292,-91.9395575
322,5139950100,Arkansas,Union County,0,3529,1512,1,27.51,20.4,47930.0,5.24,13.14,579.0,33.133668,-92.2901697
323,5139950400,Arkansas,Union County,0,5764,2345,1,43.78,14.3,56029.0,0.95,7.88,1390.0,33.1859547,-92.8558932
324,5141460100,Arkansas,Van Buren County,0,3552,1486,1,28.49,33.4,41563.0,3.99,17.83,778.0,35.6986337,-92.5518198
325,5141460200,Arkansas,Van Buren County,0,3876,1593,1,19.68,19.4,36667.0,6.95,17.73,573.0,35.5494388,-92.6499605
326,5143011004,Arkansas,Washington County,0,3803,1486,1,16.05,11.4,54863.0,6.01,7.6,901.0,35.8112329,-94.3064384
327,5143011103,Arkansas,Washington County,0,4012,1563,1,14.38,9.6,52373.0,2.62,3.49,970.0,35.8796597,-94.0538329
328,5145070300,Arkansas,White County,0,5287,1961,1,50.44,11.1,65278.0,3.12,14.84,1327.0,35.2932997,-91.9680381
329,5145071000,Arkansas,White County,0,7016,2654,1,16.26,5.1,60208.0,3.21,8.61,1694.0,35.15998,-91.9628497
330,5149952401,Arkansas,Yell County,0,3180,1171,1,16.75,19.6,45278.0,4.1,16.38,827.0,35.1215005,-93.5038103
331,5149952500,Arkansas,Yell County,0,4796,1653,1,18.12,23.4,43355.0,4.07,10.87,749.0,35.0363341,-93.4368298
332,5149952600,Arkansas,Yell County,0,2627,1129,1,31.2,25.6,43320.0,2.13,17.08,540.0,34.8789468,-93.4752764
333,6003010000,California,Alpine County,0,1175,497,1,56.97,19.8,82813.0,6.02,11.71,256.0,38.6176096,-119.7989986
334,6007001600,California,Butte County,0,5266,2195,1,10.69,7.4,103654.0,2.32,2.14,1048.0,39.9107695,-121.6693104
335,6011000100,California,Colusa County,0,5183,1582,1,97.27,13.0,71462.0,4.36,13.02,1600.0,39.003105,-122.0142763
336,6011000400,California,Colusa County,0,2495,942,1,48.23,12.2,69412.0,6.25,13.86,664.0,39.2881333,-122.4155716
337,6015000202,California,Del Norte County,0,3655,1564,1,42.95,15.3,68750.0,9.74,10.87,772.0,41.7464666,-123.8644287
338,6015000203,California,Del Norte County,0,1373,514,1,100.0,33.3,40455.0,9.18,28.94,287.0,41.5728126,-124.0350111
339,6017031900,California,El Dorado County,0,133,68,1,49.52,13.3,76667.0,0.0,5.56,13.0,38.7295194,-120.2657696
340,6019006402,California,Fresno County,0,2973,1159,1,19.01,8.0,85500.0,4.07,4.36,650.0,37.2229999,-119.0010211
341,6019006403,California,Fresno County,0,6304,2383,1,59.79,17.8,76436.0,4.05,11.39,1372.0,36.8254036,-118.8088099
342,6019006404,California,Fresno County,0,4909,1840,1,17.08,3.2,115304.0,0.49,0.0,1121.0,36.9057665,-119.3805297
343,6019008200,California,Fresno County,0,6978,1670,1,8.46,28.3,35889.0,8.4,30.79,2373.0,36.5557643,-120.2392392
344,6019008302,California,Fresno County,0,6562,1469,1,9.66,45.1,32871.0,3.47,11.44,461.0,36.626297,-120.5773805
345,6021010300,California,Glenn County,0,2373,834,1,30.57,16.3,57500.0,6.62,9.55,547.0,39.6052917,-122.501299
346,6021010502,California,Glenn County,0,1564,594,1,44.23,18.3,72778.0,4.3,0.79,420.0,39.5091976,-122.0272696
347,6023010102,California,Humboldt County,0,2884,1310,1,23.95,24.8,60417.0,5.97,9.53,463.0,41.2749037,-123.9140107
348,6023011500,California,Humboldt County,0,4409,2063,1,24.26,13.6,83456.0,6.31,4.5,497.0,40.1577117,-123.9644534
349,6023011600,California,Humboldt County,0,4133,1903,1,35.93,22.8,39375.0,5.23,5.7,583.0,40.2182142,-123.7194932
350,6025012301,California,Imperial County,0,5633,458,1,99.83,12.7,80163.0,17.42,18.54,292.0,32.9323841,-115.9218123
351,6025012302,California,Imperial County,0,4756,1567,1,100.0,32.3,36755.0,3.19,11.47,1505.0,33.27526,-115.8770315
352,6025012400,California,Imperial County,0,1266,706,1,90.41,15.1,43419.0,0.0,4.28,114.0,33.2019033,-115.1126532
353,6027000500,California,Inyo County,0,2568,1125,1,99.85,8.1,65833.0,2.36,8.36,462.0,36.9449466,-117.9007638
354,6027000800,California,Inyo County,0,3378,1565,1,38.12,18.0,48523.0,7.52,10.44,263.0,36.2036638,-117.1185271
355,6029003304,California,Kern County,0,5248,824,1,17.78,15.1,64946.0,3.28,13.89,586.0,35.2582904,-119.5019126
356,6029003306,California,Kern County,0,4897,1998,1,49.24,16.9,58578.0,6.44,9.04,1062.0,34.9235317,-119.1500356
357,6029003700,California,Kern County,0,3953,1034,1,52.15,27.1,43125.0,1.91,19.29,1389.0,35.3940158,-119.4164905
358,6029005201,California,Kern County,0,5397,2685,1,15.55,19.3,46932.0,4.75,7.13,643.0,35.6862875,-118.5033077
359,6029005600,California,Kern County,0,2253,892,1,100.0,34.5,57167.0,16.82,21.5,621.0,35.0215717,-117.6746581
360,6029005700,California,Kern County,0,2226,625,1,100.0,7.6,73250.0,0.0,1.91,833.0,34.9163282,-117.8740532
361,6029006004,California,Kern County,0,1601,699,1,36.17,20.7,40156.0,3.92,3.65,262.0,35.2513177,-118.3406115
362,6029006007,California,Kern County,0,5474,2103,1,17.28,15.9,94189.0,7.38,7.72,1114.0,34.9750857,-118.5950157
363,6029006008,California,Kern County,0,5956,2424,1,22.3,9.1,95729.0,2.2,2.79,1244.0,35.1962215,-118.6581798
364,6029006500,California,Kern County,0,5152,1046,1,82.01,19.0,46343.0,7.92,21.46,577.0,35.2098975,-117.8818657
365,6035040100,California,Lassen County,0,1822,742,1,78.73,12.4,48750.0,4.37,7.46,343.0,40.8643392,-120.5937208
366,6035040200,California,Lassen County,0,2534,1098,1,75.02,10.6,69545.0,4.9,6.84,548.0,40.5011553,-120.9674678
367,6035040400,California,Lassen County,0,9422,485,1,9.71,21.7,57350.0,1.28,8.64,316.0,40.4415822,-120.3657009
368,6035040500,California,Lassen County,0,3213,1207,1,57.54,7.3,92228.0,1.89,8.0,817.0,40.2835896,-120.5179712
369,6035040600,California,Lassen County,0,3781,1091,1,100.0,17.2,60435.0,0.88,9.3,585.0,40.1324038,-120.152514
370,6037901209,California,Los Angeles County,0,1633,631,1,91.53,12.8,63824.0,0.0,7.34,330.0,34.7603754,-118.5802758
371,6037920012,California,Los Angeles County,0,1072,461,1,33.49,10.0,83015.0,0.0,7.26,202.0,34.5927585,-118.3491278
372,6037920102,California,Los Angeles County,0,5668,1878,1,21.06,14.2,100064.0,5.02,14.94,1479.0,34.6330733,-118.6002393
373,6041133000,California,Marin County,0,3226,1420,1,19.45,7.5,114097.0,4.56,2.32,469.0,38.183308,-122.8017782
374,6045010200,California,Mendocino County,0,4155,1831,1,30.15,24.6,59837.0,7.45,7.38,672.0,39.7946937,-123.6195849
375,6045011200,California,Mendocino County,0,3293,1238,1,17.78,19.8,47208.0,2.41,4.4,581.0,39.1072742,-123.4663027
376,6045011800,California,Mendocino County,0,2082,793,1,49.09,23.6,65208.0,6.18,14.54,432.0,38.9359453,-123.1199446
377,6047000901,California,Merced County,0,3970,1000,1,14.56,14.5,63750.0,3.45,9.99,1103.0,37.2016004,-120.5705923
378,6047002500,California,Merced County,0,2328,765,1,31.33,10.0,70865.0,5.83,14.06,660.0,37.499088,-120.4694335
379,6049000200,California,Modoc County,0,1910,764,1,53.5,11.3,50476.0,2.57,8.13,473.0,41.5000454,-121.2561842
380,6049000300,California,Modoc County,0,2993,1201,1,40.05,13.0,66549.0,0.1,4.1,569.0,41.6379522,-120.6933431
381,6049000400,California,Modoc County,0,1265,585,1,100.0,12.5,56827.0,0.6,2.92,234.0,41.5761782,-120.0968999
382,6051000101,California,Mono County,0,3463,1499,1,92.66,12.5,81161.0,1.61,5.38,694.0,37.6888353,-118.5813604
383,6051000102,California,Mono County,0,2502,1039,1,100.0,16.6,69779.0,4.43,5.31,565.0,38.2185656,-119.1246145
384,6053011000,California,Monterey County,0,5933,2592,1,12.85,9.4,116379.0,4.78,2.01,965.0,36.3913637,-121.6806215
385,6053011400,California,Monterey County,0,3778,1255,1,87.55,19.5,61176.0,1.65,6.21,848.0,35.9668581,-120.9172021
386,6053011502,California,Monterey County,0,1710,784,1,76.86,13.5,65441.0,0.0,1.77,260.0,36.3010787,-121.735102
387,6055201800,California,Napa County,0,1806,725,1,52.51,5.5,82946.0,2.15,6.39,364.0,38.6404729,-122.2866466
388,6061022013,California,Placer County,0,2934,1203,1,40.06,14.1,84803.0,3.3,3.36,552.0,39.2241768,-120.7181379
389,6063000300,California,Plumas County,0,4760,2019,1,11.5,14.1,70893.0,3.05,5.94,475.0,39.9140961,-120.3358146
390,6065044402,California,Riverside County,0,6218,2498,1,18.56,7.9,89201.0,6.54,10.77,1117.0,33.6096837,-116.7224654
391,6065940100,California,Riverside County,0,166,106,1,100.0,15.1,59750.0,3.28,5.05,8.0,34.0001828,-114.4753345
392,6065981000,California,Riverside County,0,7634,0,1,100.0,0.0,0.0,0.0,0.0,0.0,33.5603344,-114.9176889
393,6067009900,California,Sacramento County,0,3976,1447,1,42.89,8.8,58096.0,2.98,9.29,948.0,38.2710059,-121.5387474
394,6069000802,California,San Benito County,0,2534,918,1,27.24,9.2,93043.0,1.89,4.41,605.0,36.5803313,-121.000818
395,6071008901,California,San Bernardino County,0,2174,915,1,89.37,28.7,53854.0,12.69,18.01,513.0,35.5376297,-117.3023776
396,6071009117,California,San Bernardino County,0,8267,1796,1,7.69,32.0,46226.0,7.7,36.47,2332.0,34.6306439,-117.5205833
397,6071010300,California,San Bernardino County,0,3846,1417,1,98.92,20.9,60489.0,5.38,13.79,957.0,35.143329,-115.8769708
398,6071010409,California,San Bernardino County,0,3018,1347,1,26.18,15.2,42760.0,3.49,20.83,634.0,34.2421428,-115.5309263
399,6071010423,California,San Bernardino County,0,3786,1724,1,36.9,26.6,36359.0,3.29,12.07,656.0,34.2871102,-116.4273958
400,6071011900,California,San Bernardino County,0,3567,1276,1,17.31,18.9,65000.0,5.0,14.41,924.0,34.9440127,-117.0754285
401,6073020902,California,San Diego County,0,2122,850,1,90.81,4.8,105373.0,2.73,5.24,364.0,32.9424839,-116.6067039
